date;seconds;direction;bid;ask;price
10/05/2001;36663;-1;66.40;66.45;66.40
10/05/2001;36753;-1;66.40;66.45;66.40
10/05/2001;36798;1;66.40;66.45;66.45
10/05/2001;36817;-1;66.40;66.45;66.39
10/05/2001;36830;-1;66.35;66.50;66.35
10/05/2001;36838;1;66.35;66.50;66.50
10/05/2001;37047;1;66.35;66.50;66.50
10/05/2001;37110;1;66.45;66.50;66.50
10/05/2001;37130;1;66.45;66.50;66.50
10/05/2001;37142;1;66.45;66.50;66.50
10/05/2001;37184;1;66.45;66.55;66.55
10/05/2001;37197;1;66.50;66.55;66.55
10/05/2001;37250;1;66.45;66.55;66.55
10/05/2001;37299;-1;66.45;66.55;66.45
10/05/2001;37329;1;66.50;66.55;66.55
10/05/2001;37388;1;66.50;66.55;66.55
10/05/2001;37470;1;66.50;66.55;66.60
10/05/2001;37528;1;66.50;66.60;66.60
10/05/2001;37529;1;66.50;66.60;66.60
10/05/2001;37539;1;66.50;66.60;66.60
10/05/2001;37555;1;66.50;66.60;66.60
10/05/2001;37561;1;66.50;66.60;66.60
10/05/2001;37573;1;66.55;66.60;66.60
10/05/2001;37603;1;66.55;66.70;66.70
10/05/2001;37739;1;66.60;66.70;66.70
10/05/2001;37836;1;66.65;66.70;66.70
10/05/2001;37838;1;66.65;66.70;66.70
10/05/2001;37842;1;66.65;66.70;66.70
10/05/2001;37853;1;66.70;66.80;66.80
10/05/2001;37861;1;66.65;66.80;66.94
10/05/2001;37980;1;66.70;66.95;66.95
10/05/2001;38104;-1;66.80;66.95;66.80
10/05/2001;38233;1;66.90;66.95;66.95
10/05/2001;38247;1;66.95;67.00;67.00
10/05/2001;38282;1;66.95;67.00;67.00
10/05/2001;38289;1;66.95;67.00;67.00
10/05/2001;38301;1;66.95;67.00;67.00
10/05/2001;38302;1;66.85;67.00;67.00
10/05/2001;38321;1;67.05;67.10;67.10
10/05/2001;38327;1;67.05;67.10;67.10
10/05/2001;38328;1;67.05;67.10;67.10
10/05/2001;38329;1;67.05;67.10;67.10
10/05/2001;38341;1;67.10;67.30;67.30
10/05/2001;38342;1;67.10;67.30;67.30
10/05/2001;38375;1;67.15;67.30;67.30
10/05/2001;38405;-1;67.20;67.25;67.20
10/05/2001;38412;-1;67.20;67.25;67.20
10/05/2001;38434;-1;67.15;67.20;67.15
10/05/2001;38700;-1;67.05;67.10;67.05
10/05/2001;38706;1;67.05;67.10;67.10
10/05/2001;38777;-1;67.10;67.15;67.10
10/05/2001;38792;1;67.05;67.10;67.10
10/05/2001;38871;-1;67.05;67.10;67.05
10/05/2001;38873;-1;67.05;67.10;67.05
10/05/2001;38881;-1;67.00;67.05;67.00
10/05/2001;38894;-1;67.00;67.05;67.00
10/05/2001;38903;-1;67.00;67.05;67.00
10/05/2001;38914;1;67.05;67.10;67.10
10/05/2001;38928;-1;67.05;67.10;67.03
10/05/2001;38929;1;67.00;67.10;67.10
10/05/2001;39065;1;66.95;67.10;67.10
10/05/2001;39068;1;66.95;67.10;67.10
10/05/2001;39085;1;66.95;67.10;67.10
10/05/2001;39149;1;67.00;67.10;67.10
10/05/2001;39213;1;67.05;67.10;67.10
10/05/2001;39235;1;67.05;67.10;67.10
10/05/2001;39247;1;67.05;67.10;67.10
10/05/2001;39287;-1;67.05;67.10;67.05
10/05/2001;39324;-1;67.00;67.05;67.00
10/05/2001;39345;-1;67.00;67.05;67.00
10/05/2001;39358;-1;67.00;67.05;67.00
10/05/2001;39366;-1;67.00;67.05;67.00
10/05/2001;39420;-1;67.00;67.05;67.00
10/05/2001;39456;-1;67.00;67.05;67.00
10/05/2001;39604;1;67.00;67.05;67.05
10/05/2001;39606;1;67.00;67.05;67.05
10/05/2001;39761;1;67.00;67.05;67.05
10/05/2001;39770;1;67.00;67.05;67.05
10/05/2001;39791;1;67.00;67.05;67.05
10/05/2001;39804;1;67.00;67.05;67.05
10/05/2001;39825;1;67.00;67.05;67.05
10/05/2001;39862;-1;67.00;67.05;67.00
10/05/2001;39926;-1;67.00;67.05;67.00
10/05/2001;39965;1;66.90;67.05;67.05
10/05/2001;39979;-1;66.90;67.05;66.90
10/05/2001;40024;-1;66.90;67.05;66.90
10/05/2001;40136;1;67.00;67.05;67.05
10/05/2001;40140;1;67.00;67.05;67.05
10/05/2001;40142;1;67.00;67.05;67.05
10/05/2001;40177;1;67.00;67.05;67.05
10/05/2001;40266;1;67.00;67.05;67.05
10/05/2001;40276;1;67.00;67.05;67.05
10/05/2001;40281;1;67.00;67.05;67.05
10/05/2001;40300;1;67.00;67.05;67.05
10/05/2001;40374;-1;67.00;67.05;67.00
10/05/2001;40462;-1;67.00;67.05;67.00
10/05/2001;40675;-1;66.90;66.95;66.90
10/05/2001;40701;-1;66.90;67.00;66.86
10/05/2001;40708;1;66.80;67.00;67.00
10/05/2001;40837;-1;66.85;66.95;66.85
10/05/2001;40902;1;66.80;66.85;66.85
10/05/2001;40906;-1;66.80;67.00;66.80
10/05/2001;40909;1;66.80;67.00;67.00
10/05/2001;40927;-1;66.80;67.00;66.80
10/05/2001;40970;1;66.80;67.00;67.00
10/05/2001;40995;-1;66.80;67.00;66.80
10/05/2001;41078;1;66.90;67.00;67.00
10/05/2001;41186;-1;66.90;67.00;66.90
10/05/2001;41506;-1;66.90;67.00;66.90
10/05/2001;41508;-1;66.90;67.00;66.90
10/05/2001;41587;1;66.90;67.00;67.00
10/05/2001;41594;-1;66.90;67.00;66.90
10/05/2001;41597;-1;66.90;67.00;66.90
10/05/2001;41598;-1;66.90;67.00;66.90
10/05/2001;41605;1;66.90;67.00;67.00
10/05/2001;41644;1;66.90;67.00;67.00
10/05/2001;41764;1;66.95;67.00;67.00
10/05/2001;41780;1;66.95;67.00;67.00
10/05/2001;41797;1;66.95;67.00;67.00
10/05/2001;41899;-1;66.95;67.00;66.95
10/05/2001;41920;-1;66.90;67.00;66.90
10/05/2001;42010;-1;66.85;67.00;66.85
10/05/2001;42055;1;66.85;67.00;67.00
10/05/2001;42099;1;66.90;67.00;67.00
10/05/2001;42115;1;66.90;67.00;67.00
10/05/2001;42131;1;66.90;67.00;67.00
10/05/2001;42155;1;66.90;67.00;67.00
10/05/2001;42172;1;66.90;67.00;67.00
10/05/2001;42175;-1;66.90;67.00;66.91
10/05/2001;42184;1;66.85;66.90;66.90
10/05/2001;42221;-1;66.90;67.00;66.90
10/05/2001;42364;1;66.90;67.00;67.00
10/05/2001;42365;1;66.90;67.00;67.00
10/05/2001;42386;1;66.90;67.00;67.00
10/05/2001;42407;1;66.90;67.00;67.00
10/05/2001;42408;-1;66.90;67.00;66.90
10/05/2001;42471;1;66.90;67.00;67.00
10/05/2001;42560;-1;66.90;67.00;66.90
10/05/2001;42658;-1;66.85;67.00;66.85
10/05/2001;42710;1;66.85;67.00;67.00
10/05/2001;43025;1;66.90;67.00;67.00
10/05/2001;43046;1;66.95;67.00;67.00
10/05/2001;43111;1;66.95;67.00;67.00
10/05/2001;43144;1;66.85;67.00;67.00
10/05/2001;43147;-1;66.85;67.00;66.85
10/05/2001;43151;-1;66.85;67.00;66.85
10/05/2001;43165;1;66.85;67.00;67.00
10/05/2001;43185;-1;66.85;67.00;66.85
10/05/2001;43211;1;66.85;67.00;67.00
10/05/2001;43385;1;66.85;66.95;66.95
10/05/2001;43403;1;66.85;66.95;66.95
10/05/2001;43422;1;66.85;66.95;66.95
10/05/2001;43443;1;66.85;66.95;66.95
10/05/2001;43461;1;66.85;66.95;66.95
10/05/2001;43483;1;66.85;66.95;66.95
10/05/2001;43493;-1;66.85;66.95;66.85
10/05/2001;43507;1;66.85;66.95;66.95
10/05/2001;43530;1;66.85;66.90;66.90
10/05/2001;43535;-1;66.85;66.90;66.85
10/05/2001;43580;-1;66.85;66.90;66.85
10/05/2001;43671;-1;66.85;66.90;66.85
10/05/2001;43687;-1;66.85;66.90;66.85
10/05/2001;43720;-1;66.85;66.90;66.85
10/05/2001;43733;-1;66.85;66.90;66.85
10/05/2001;43742;1;66.85;66.90;66.90
10/05/2001;43753;1;66.85;66.90;66.90
10/05/2001;43757;1;66.85;66.90;66.90
10/05/2001;43774;-1;66.90;66.95;66.90
10/05/2001;43782;1;66.90;66.95;66.95
10/05/2001;43786;1;66.90;66.95;66.95
10/05/2001;43836;1;66.90;66.95;66.95
10/05/2001;43895;-1;66.90;66.95;66.90
10/05/2001;43960;1;66.90;66.95;66.95
10/05/2001;43989;1;66.90;66.95;66.95
10/05/2001;44078;1;66.85;66.95;66.95
10/05/2001;44095;1;66.90;66.95;66.95
10/05/2001;44100;1;66.90;66.95;66.95
10/05/2001;44114;1;66.90;66.95;66.95
10/05/2001;44120;1;66.90;66.95;66.95
10/05/2001;44121;-1;66.90;66.95;66.90
10/05/2001;44130;1;66.90;66.95;66.95
10/05/2001;44140;1;66.90;66.95;66.95
10/05/2001;44147;-1;66.90;66.95;66.90
10/05/2001;44156;1;66.85;66.90;66.90
10/05/2001;44165;-1;66.85;66.90;66.85
10/05/2001;44167;1;66.85;66.90;66.90
10/05/2001;44182;1;66.90;66.95;66.95
10/05/2001;44209;1;66.90;66.95;66.95
10/05/2001;44421;1;66.85;66.95;66.95
10/05/2001;44422;1;66.85;66.95;66.95
10/05/2001;44442;1;66.85;66.95;66.95
10/05/2001;44480;1;66.85;66.95;66.95
10/05/2001;44489;1;66.90;66.95;66.95
10/05/2001;44548;1;66.90;66.95;66.95
10/05/2001;44559;1;66.90;66.95;66.95
10/05/2001;44570;1;66.90;66.95;66.95
10/05/2001;44576;1;66.90;66.95;66.95
10/05/2001;44577;1;66.90;66.95;66.95
10/05/2001;44601;1;66.90;66.95;66.95
10/05/2001;44617;1;66.90;66.95;66.95
10/05/2001;44639;1;66.90;66.95;66.95
10/05/2001;44647;1;66.90;66.95;66.95
10/05/2001;44658;1;66.90;66.95;66.95
10/05/2001;44661;1;66.85;66.95;66.95
10/05/2001;44683;1;66.85;66.95;66.95
10/05/2001;44705;1;66.85;66.95;66.95
10/05/2001;44728;1;66.85;66.95;66.95
10/05/2001;44752;1;66.85;66.95;66.95
10/05/2001;44775;1;66.85;66.95;66.95
10/05/2001;44796;1;66.85;66.95;66.95
10/05/2001;44814;1;66.85;66.95;66.95
10/05/2001;44835;1;66.85;66.90;66.90
10/05/2001;44855;1;66.85;66.95;66.95
10/05/2001;44875;1;66.85;66.95;66.95
10/05/2001;44896;1;66.85;66.95;66.95
10/05/2001;44913;1;66.85;66.95;66.95
10/05/2001;44933;1;66.85;66.95;66.95
10/05/2001;44934;1;66.85;66.95;66.95
10/05/2001;45077;1;66.85;66.95;66.95
10/05/2001;45109;1;66.85;66.95;66.95
10/05/2001;45120;1;66.85;66.95;66.95
10/05/2001;45125;1;66.85;66.95;66.95
10/05/2001;45136;1;66.85;66.95;66.95
10/05/2001;45148;1;66.85;66.95;66.95
10/05/2001;45157;1;66.85;66.95;66.95
10/05/2001;45162;1;66.85;66.95;66.95
10/05/2001;45187;1;66.85;66.95;66.95
10/05/2001;45210;1;66.85;66.95;66.95
10/05/2001;45233;1;66.85;66.95;66.95
10/05/2001;45448;-1;66.90;66.95;66.90
10/05/2001;45460;1;66.90;66.95;66.95
10/05/2001;45468;1;66.90;66.95;66.95
10/05/2001;45485;1;66.85;66.95;66.95
10/05/2001;45515;1;66.90;66.95;66.95
10/05/2001;45520;1;66.85;66.95;66.95
10/05/2001;45543;1;66.85;66.90;66.90
10/05/2001;45562;-1;66.85;66.90;66.85
10/05/2001;45577;1;66.80;66.85;66.85
10/05/2001;45601;1;66.85;66.90;66.90
10/05/2001;45620;1;66.90;66.95;66.95
10/05/2001;45799;1;66.90;66.95;66.95
10/05/2001;45806;1;66.90;66.95;66.95
10/05/2001;45820;1;66.90;66.95;66.95
10/05/2001;45828;1;66.90;66.95;66.95
10/05/2001;45842;1;66.90;66.95;66.95
10/05/2001;45843;1;66.90;66.95;66.95
10/05/2001;45856;1;66.90;66.95;66.95
10/05/2001;45864;1;66.90;66.95;66.95
10/05/2001;45879;1;66.90;66.95;66.95
10/05/2001;45883;1;66.90;66.95;66.95
10/05/2001;45901;1;66.90;66.95;66.95
10/05/2001;45904;1;66.90;66.95;66.95
10/05/2001;45920;1;66.90;66.95;66.95
10/05/2001;45921;1;66.90;66.95;66.97
10/05/2001;45936;1;66.90;67.00;67.00
10/05/2001;45942;1;66.90;67.00;67.00
10/05/2001;46115;1;66.95;67.00;67.00
10/05/2001;46148;1;66.95;67.00;67.00
10/05/2001;46150;1;66.95;67.00;67.00
10/05/2001;46163;1;66.95;67.00;67.00
10/05/2001;46169;1;66.95;67.00;67.00
10/05/2001;46199;1;66.95;67.00;67.03
10/05/2001;46254;1;66.95;67.00;67.00
10/05/2001;46272;1;66.95;67.05;67.05
10/05/2001;46298;1;66.95;67.05;67.05
10/05/2001;46353;1;66.95;67.05;67.05
10/05/2001;46378;1;66.95;67.05;67.05
10/05/2001;46379;1;66.95;67.05;67.05
10/05/2001;46410;-1;66.95;67.10;66.95
10/05/2001;46489;1;66.95;67.10;67.10
10/05/2001;46506;1;66.95;67.10;67.10
10/05/2001;46528;1;67.05;67.15;67.17
10/05/2001;46653;1;67.15;67.20;67.20
10/05/2001;46767;1;67.15;67.20;67.20
10/05/2001;46768;1;67.15;67.20;67.20
10/05/2001;46770;1;67.15;67.20;67.20
10/05/2001;46798;1;67.15;67.20;67.20
10/05/2001;46819;1;67.15;67.20;67.20
10/05/2001;46822;1;67.15;67.20;67.20
10/05/2001;46836;1;67.15;67.20;67.20
10/05/2001;46841;-1;67.15;67.20;67.15
10/05/2001;46853;1;67.00;67.15;67.15
10/05/2001;46877;1;67.00;67.15;67.15
10/05/2001;46957;1;67.00;67.20;67.20
10/05/2001;46980;1;67.00;67.20;67.20
10/05/2001;47009;1;67.10;67.20;67.20
10/05/2001;47125;1;67.15;67.20;67.20
10/05/2001;47149;1;67.15;67.20;67.20
10/05/2001;47189;1;67.15;67.20;67.20
10/05/2001;47198;1;67.15;67.30;67.30
10/05/2001;47201;1;67.15;67.30;67.30
10/05/2001;47248;1;67.15;67.30;67.30
10/05/2001;47274;1;67.15;67.30;67.35
10/05/2001;47302;-1;67.40;67.45;67.40
10/05/2001;47418;1;67.40;67.45;67.45
10/05/2001;47480;1;67.40;67.45;67.45
10/05/2001;47481;1;67.40;67.45;67.45
10/05/2001;47539;1;67.40;67.45;67.45
10/05/2001;47563;-1;67.40;67.45;67.40
10/05/2001;47734;-1;67.40;67.45;67.31
10/05/2001;47773;1;67.20;67.40;67.40
10/05/2001;48011;1;67.30;67.40;67.40
10/05/2001;48031;1;67.35;67.45;67.45
10/05/2001;48053;1;67.35;67.45;67.45
10/05/2001;48104;-1;67.30;67.45;67.30
10/05/2001;48120;1;67.30;67.35;67.35
10/05/2001;48122;1;67.30;67.45;67.45
10/05/2001;48144;1;67.30;67.40;67.40
10/05/2001;48272;1;67.35;67.45;67.45
10/05/2001;48287;1;67.35;67.45;67.45
10/05/2001;48288;1;67.35;67.45;67.45
10/05/2001;48298;1;67.35;67.45;67.45
10/05/2001;48313;1;67.35;67.45;67.45
10/05/2001;48314;1;67.35;67.45;67.45
10/05/2001;48316;1;67.35;67.45;67.45
10/05/2001;48319;1;67.45;67.50;67.50
10/05/2001;48335;1;67.45;67.50;67.50
10/05/2001;48365;1;67.45;67.60;67.64
10/05/2001;48371;1;67.60;67.65;67.65
10/05/2001;48384;-1;67.50;67.65;67.50
10/05/2001;48414;1;67.50;67.65;67.72
10/05/2001;48495;1;67.45;67.70;67.70
10/05/2001;48527;1;67.45;67.70;67.70
10/05/2001;48555;1;67.45;67.70;67.70
10/05/2001;48599;-1;67.70;67.75;67.70
10/05/2001;48750;1;67.50;67.65;67.65
10/05/2001;48795;1;67.60;67.65;67.69
10/05/2001;48957;1;67.65;67.70;67.70
10/05/2001;49057;1;67.55;67.65;67.65
10/05/2001;49106;1;67.55;67.65;67.70
10/05/2001;49118;1;67.55;67.70;67.70
10/05/2001;49206;-1;67.55;67.75;67.55
10/05/2001;49251;1;67.55;67.70;67.70
10/05/2001;49319;1;67.60;67.70;67.70
10/05/2001;49517;1;67.60;67.70;67.75
10/05/2001;49520;1;67.60;67.75;67.75
10/05/2001;49524;1;67.70;67.75;67.77
10/05/2001;49532;1;67.80;67.85;67.85
10/05/2001;49534;1;67.80;67.85;68.00
10/05/2001;49550;1;67.90;68.10;68.37
10/05/2001;49551;1;67.90;68.10;68.50
10/05/2001;49553;1;67.90;68.50;68.50
10/05/2001;49567;1;67.90;68.10;68.10
10/05/2001;49609;1;68.00;68.50;68.50
10/05/2001;49636;-1;68.00;68.50;68.00
10/05/2001;49653;1;68.00;68.50;68.58
10/05/2001;49655;-1;68.00;68.65;68.00
10/05/2001;49675;1;68.00;68.50;68.50
10/05/2001;49760;-1;68.05;68.40;68.02
10/05/2001;49778;1;68.00;68.40;68.40
10/05/2001;49862;1;68.15;68.30;68.30
10/05/2001;49899;1;68.10;68.30;68.30
10/05/2001;49995;1;68.20;68.50;68.50
10/05/2001;50094;1;68.25;68.45;68.47
10/05/2001;50096;1;68.50;68.65;68.65
10/05/2001;50115;1;68.30;68.65;68.65
10/05/2001;50132;1;68.30;68.75;68.76
10/05/2001;50135;1;68.30;68.90;69.00
10/05/2001;50137;1;68.30;69.00;69.00
10/05/2001;50143;-1;69.05;69.10;69.05
10/05/2001;50157;-1;68.50;69.10;68.50
10/05/2001;50174;1;68.50;69.00;69.05
10/05/2001;50193;-1;69.10;69.15;69.10
10/05/2001;50197;1;69.10;69.15;69.15
10/05/2001;50206;1;69.15;69.25;69.83
10/05/2001;50212;-1;69.15;70.20;69.15
10/05/2001;50234;1;69.15;69.20;69.20
10/05/2001;50236;-1;69.20;70.20;69.20
10/05/2001;50238;1;69.20;70.20;70.20
10/05/2001;50259;1;69.15;70.20;70.20
10/05/2001;50279;1;69.30;70.00;70.00
10/05/2001;50289;-1;69.40;70.00;69.40
10/05/2001;50393;-1;69.25;69.40;69.25
10/05/2001;50415;1;68.20;69.20;69.20
10/05/2001;50438;-1;68.20;69.05;68.15
10/05/2001;50661;1;68.10;68.40;68.40
10/05/2001;50670;-1;68.10;68.40;68.10
10/05/2001;50685;-1;68.10;68.40;68.10
10/05/2001;50774;1;68.15;68.35;68.35
10/05/2001;50808;1;67.90;68.15;68.19
10/05/2001;50811;1;67.90;68.20;68.20
10/05/2001;50853;1;67.90;68.35;68.35
10/05/2001;50979;1;68.00;68.20;68.25
10/05/2001;51012;1;68.05;68.30;68.33
10/05/2001;51052;1;68.05;68.35;68.35
10/05/2001;51074;1;68.35;68.40;68.40
10/05/2001;51190;1;68.30;68.40;68.43
10/05/2001;51405;-1;68.50;68.80;68.50
10/05/2001;51549;-1;68.60;68.75;68.60
10/05/2001;51575;-1;68.65;68.70;68.65
10/05/2001;51615;1;68.65;68.70;68.70
10/05/2001;51616;1;68.70;68.75;68.75
10/05/2001;51623;-1;68.70;68.75;68.70
10/05/2001;51630;1;68.70;68.75;68.90
10/05/2001;51683;-1;68.80;68.95;68.76
10/05/2001;51686;-1;68.70;68.95;68.70
10/05/2001;51792;-1;68.80;68.95;68.80
10/05/2001;51835;-1;68.80;68.95;68.80
10/05/2001;51917;1;68.80;68.85;68.85
10/05/2001;52022;1;68.80;68.95;68.95
10/05/2001;52048;-1;68.80;69.00;68.78
10/05/2001;52207;1;68.75;68.80;68.80
10/05/2001;52280;-1;68.75;68.80;68.75
10/05/2001;52288;1;68.70;68.75;68.75
10/05/2001;52292;-1;68.70;68.75;68.70
10/05/2001;52309;1;68.70;68.75;68.75
10/05/2001;52318;1;68.70;68.75;68.75
10/05/2001;52327;1;68.70;68.80;68.80
10/05/2001;52372;1;68.70;68.80;68.80
10/05/2001;52506;1;68.70;68.90;68.90
10/05/2001;52512;1;68.80;68.90;68.90
10/05/2001;52539;-1;68.85;68.90;68.85
10/05/2001;52580;-1;68.80;68.85;68.80
10/05/2001;52581;-1;68.80;68.85;68.80
10/05/2001;52642;-1;68.80;68.85;68.80
10/05/2001;52657;-1;68.70;68.85;68.70
10/05/2001;52663;-1;68.70;68.85;68.70
10/05/2001;52666;-1;68.70;68.85;68.70
10/05/2001;52670;-1;68.70;68.85;68.70
10/05/2001;52673;-1;68.70;68.85;68.70
10/05/2001;52722;-1;68.55;68.85;68.55
10/05/2001;52749;-1;68.55;68.85;68.55
10/05/2001;52800;-1;68.40;68.85;68.40
10/05/2001;52827;-1;68.40;68.85;68.40
10/05/2001;52923;-1;68.40;68.50;68.40
10/05/2001;53118;-1;68.40;68.50;68.40
10/05/2001;53125;-1;68.40;68.45;68.40
10/05/2001;53130;-1;68.40;68.45;68.40
10/05/2001;53171;-1;68.35;68.40;68.35
10/05/2001;53172;-1;68.00;68.40;68.00
10/05/2001;53436;-1;68.00;68.30;68.00
10/05/2001;53572;-1;67.75;67.85;67.75
10/05/2001;53604;-1;67.55;67.80;67.50
10/05/2001;53622;1;67.25;67.80;67.80
10/05/2001;53623;1;67.25;67.80;67.80
10/05/2001;53751;1;67.25;67.75;67.75
10/05/2001;53752;1;67.25;67.75;67.75
10/05/2001;53771;1;67.25;67.75;67.75
10/05/2001;53789;1;67.25;67.75;67.75
10/05/2001;54032;1;67.40;67.60;67.64
10/05/2001;54085;1;67.60;67.65;67.65
10/05/2001;54086;1;67.60;67.65;67.65
10/05/2001;54089;1;67.60;67.65;67.65
10/05/2001;54098;1;67.70;67.75;67.75
10/05/2001;54101;1;67.60;67.75;67.75
10/05/2001;54104;-1;67.60;67.75;67.60
10/05/2001;54108;1;67.45;67.75;67.75
10/05/2001;54115;-1;67.45;67.75;67.45
10/05/2001;54127;1;67.50;67.75;67.75
10/05/2001;54224;-1;67.50;67.70;67.50
10/05/2001;54250;1;67.50;67.70;67.70
10/05/2001;54259;-1;67.70;67.75;67.70
10/05/2001;54274;1;67.50;67.75;67.75
10/05/2001;54298;1;67.50;67.75;67.75
10/05/2001;54339;-1;67.60;67.75;67.53
10/05/2001;54436;1;67.60;67.85;67.85
10/05/2001;54459;1;67.60;67.85;67.85
10/05/2001;54491;1;67.65;67.85;67.85
10/05/2001;54510;1;67.65;67.95;67.95
10/05/2001;54616;1;67.85;68.25;68.25
10/05/2001;54632;1;67.85;68.25;68.25
10/05/2001;54650;1;67.90;68.25;68.25
10/05/2001;54652;1;67.95;68.25;68.25
10/05/2001;54658;1;67.95;68.25;68.25
10/05/2001;54667;1;67.95;68.25;68.25
10/05/2001;54700;1;68.05;68.25;68.25
10/05/2001;54724;1;68.00;68.25;68.25
10/05/2001;54745;1;68.25;68.40;68.40
10/05/2001;54781;1;68.25;68.40;68.40
10/05/2001;54801;1;68.30;68.40;68.40
10/05/2001;54837;1;68.30;68.40;68.66
10/05/2001;54851;1;68.30;68.70;68.70
10/05/2001;54861;1;68.30;68.70;68.70
10/05/2001;54909;1;68.30;68.50;68.50
10/05/2001;54938;1;68.30;68.70;68.70
10/05/2001;55051;1;68.35;68.55;68.58
10/05/2001;55053;-1;68.60;68.70;68.60
10/05/2001;55086;-1;68.40;68.70;68.40
10/05/2001;55094;1;68.35;68.40;68.40
10/05/2001;55112;1;68.40;68.70;68.70
10/05/2001;55164;1;68.40;68.70;68.70
10/05/2001;55215;1;68.40;68.70;68.70
10/05/2001;55269;-1;68.40;68.70;68.40
10/05/2001;55345;-1;68.40;68.65;68.40
10/05/2001;55450;-1;68.40;68.50;68.40
10/05/2001;55458;1;68.40;68.50;68.50
10/05/2001;55464;1;68.40;68.50;68.50
10/05/2001;55507;-1;68.40;68.50;68.40
10/05/2001;55522;-1;68.40;68.50;68.40
10/05/2001;55562;1;68.40;68.45;68.45
10/05/2001;55568;1;68.45;68.50;68.50
10/05/2001;55589;-1;68.40;68.45;68.40
10/05/2001;55628;-1;68.40;68.45;68.40
10/05/2001;55629;-1;68.40;68.45;68.40
10/05/2001;55749;-1;68.40;68.45;68.40
10/05/2001;55813;1;68.40;68.45;68.45
10/05/2001;55830;1;68.40;68.50;68.50
10/05/2001;55831;1;68.40;68.50;68.50
10/05/2001;55855;1;68.40;68.45;68.49
10/05/2001;55928;-1;68.40;68.45;68.40
10/05/2001;55969;-1;68.40;68.45;68.40
10/05/2001;55975;-1;68.40;68.45;68.40
10/05/2001;55989;-1;68.40;68.45;68.40
10/05/2001;56051;-1;68.40;68.45;68.40
10/05/2001;56054;-1;68.30;68.40;68.30
10/05/2001;56107;-1;68.30;68.35;68.30
10/05/2001;56110;-1;68.30;68.35;68.30
10/05/2001;56115;-1;68.30;68.35;68.30
10/05/2001;56117;1;68.30;68.35;68.35
10/05/2001;56130;-1;68.30;68.35;68.30
10/05/2001;56150;1;68.15;68.20;68.20
10/05/2001;56151;1;68.15;68.20;68.20
10/05/2001;56236;-1;68.15;68.20;68.15
10/05/2001;56254;-1;68.15;68.20;68.15
10/05/2001;56269;1;68.15;68.20;68.20
10/05/2001;56333;-1;68.15;68.20;68.13
10/05/2001;56396;1;67.90;68.10;68.10
10/05/2001;56484;-1;67.95;68.05;67.95
10/05/2001;56493;1;67.80;68.05;68.05
10/05/2001;56494;1;67.80;68.05;68.05
10/05/2001;56547;-1;67.80;67.95;67.80
10/05/2001;56554;-1;67.80;67.95;67.80
10/05/2001;56681;1;67.70;67.75;67.75
10/05/2001;56767;1;67.80;67.95;67.95
10/05/2001;56784;-1;67.95;68.00;67.95
10/05/2001;56788;1;67.80;67.95;67.95
10/05/2001;56841;1;67.80;68.10;68.10
10/05/2001;56866;1;68.00;68.05;68.05
10/05/2001;56867;1;68.00;68.05;68.05
10/05/2001;56879;-1;68.00;68.05;68.00
10/05/2001;56893;-1;67.80;68.00;67.80
10/05/2001;56923;1;67.80;67.85;67.85
10/05/2001;56926;1;67.80;67.85;67.85
10/05/2001;56928;1;67.80;67.85;67.85
10/05/2001;56939;-1;67.85;68.10;67.85
10/05/2001;56942;1;67.85;68.10;68.10
10/05/2001;56959;1;67.80;68.10;68.10
10/05/2001;56981;1;67.90;68.10;68.13
10/05/2001;56997;1;67.95;68.15;68.16
10/05/2001;57005;1;67.95;68.25;68.25
10/05/2001;57007;1;67.95;68.25;68.25
10/05/2001;57023;-1;67.95;68.20;67.95
10/05/2001;57070;1;67.95;68.15;68.15
10/05/2001;57201;1;67.95;68.15;68.15
10/05/2001;57245;1;67.95;68.15;68.15
10/05/2001;57355;-1;67.95;68.05;67.89
10/05/2001;57425;-1;67.85;68.05;67.85
10/05/2001;57438;1;67.85;68.05;68.05
10/05/2001;57516;-1;67.85;68.05;67.84
10/05/2001;57535;1;67.85;68.00;68.00
10/05/2001;57545;1;67.85;68.00;68.00
10/05/2001;57565;1;67.85;68.00;68.00
10/05/2001;57602;1;67.90;68.00;68.00
10/05/2001;57624;1;67.90;68.00;68.06
10/05/2001;57696;1;67.90;68.05;68.07
10/05/2001;57752;1;68.05;68.10;68.10
10/05/2001;57762;1;68.05;68.10;68.10
10/05/2001;57767;1;68.05;68.10;68.10
10/05/2001;57771;1;68.00;68.10;68.13
10/05/2001;57796;1;68.10;68.15;68.20
10/05/2001;57812;-1;68.15;68.25;68.15
10/05/2001;57815;1;68.15;68.25;68.25
10/05/2001;57831;1;68.15;68.25;68.25
10/05/2001;57843;1;68.15;68.25;68.25
10/05/2001;57856;1;68.25;68.50;68.69
10/05/2001;57928;1;68.35;68.70;68.70
10/05/2001;58083;1;68.50;68.60;68.60
10/05/2001;58109;1;68.50;68.60;68.60
10/05/2001;58139;-1;68.50;68.60;68.39
10/05/2001;58145;-1;68.25;68.60;68.25
10/05/2001;58146;1;68.05;68.60;68.60
10/05/2001;58200;-1;68.10;68.60;68.10
10/05/2001;58207;-1;68.10;68.60;68.10
10/05/2001;58226;1;68.10;68.55;68.55
10/05/2001;58352;1;68.10;68.35;68.35
