date;time;price;q;direction
19/09/2003;144557;136.5;279;1
19/09/2003;144557;136.5;1089;1
19/09/2003;144558;136.5;697;1
19/09/2003;144558;136.5;279;1
19/09/2003;144559;136.5;279;1
19/09/2003;144601;136.5;279;1
19/09/2003;144606;136.4;30;-1
19/09/2003;144610;136.5;160;1
19/09/2003;144624;136.5;1116;1
19/09/2003;144624;136.5;279;1
19/09/2003;144625;136.5;902;1
19/09/2003;144625;136.5;497;1
19/09/2003;144625;136.5;361;1
19/09/2003;144625;136.5;691;1
19/09/2003;144625;136.5;279;1
19/09/2003;144627;136.5;279;1
19/09/2003;144628;136.5;461;1
19/09/2003;144634;136.5;1523;1
19/09/2003;144635;136.5;5000;1
19/09/2003;144647;136.5;112;1
19/09/2003;144648;136.4;15;-1
19/09/2003;144649;136.5;1116;1
19/09/2003;144649;136.5;279;1
19/09/2003;144649;136.5;488;1
19/09/2003;144650;136.5;338;1
19/09/2003;144651;136.5;110;1
19/09/2003;144651;136.5;697;1
19/09/2003;144702;136.5;1276;1
19/09/2003;144705;136.5;445;1
19/09/2003;144706;136.5;1500;1
19/09/2003;144709;136.5;449;1
19/09/2003;144716;136.5;1000;1
19/09/2003;144722;136.4;20;-1
19/09/2003;144725;136.5;279;1
19/09/2003;144725;136.5;1116;1
19/09/2003;144726;136.5;931;1
19/09/2003;144726;136.5;600;1
19/09/2003;144727;136.5;279;1
19/09/2003;144727;136.5;695;1
19/09/2003;144728;136.5;131;1
19/09/2003;144728;136.5;324;1
19/09/2003;144732;136.5;5000;1
19/09/2003;144733;136.5;34282;1
19/09/2003;144737;136.6;162;1
19/09/2003;144737;136.6;108;1
19/09/2003;144739;136.6;822;1
19/09/2003;144740;136.7;731;1
19/09/2003;144741;136.7;2000;1
19/09/2003;144741;136.7;731;1
19/09/2003;144742;136.7;731;1
19/09/2003;144742;136.7;2500;1
19/09/2003;144742;136.7;731;1
19/09/2003;144743;136.7;210;1
19/09/2003;144743;136.7;328;1
19/09/2003;144744;136.8;730;1
19/09/2003;144745;136.8;730;1
19/09/2003;144745;136.8;730;1
19/09/2003;144746;136.8;466;1
19/09/2003;144747;136.7;500;-1
19/09/2003;144748;136.7;2500;-1
19/09/2003;144749;136.8;2000;1
19/09/2003;144749;136.7;500;-1
19/09/2003;144804;136.8;24;1
19/09/2003;144806;136.8;202;1
19/09/2003;144809;136.8;279;1
19/09/2003;144809;136.8;1009;1
19/09/2003;144809;136.8;6500;1
19/09/2003;144810;136.8;939;1
19/09/2003;144812;136.9;279;1
19/09/2003;144812;136.8;462;-1
19/09/2003;144813;136.8;322;-1
19/09/2003;144814;136.8;86;-1
19/09/2003;144815;136.8;64;1
19/09/2003;144816;136.8;500;1
19/09/2003;144817;136.8;548;1
19/09/2003;144819;136.8;924;1
19/09/2003;144822;136.8;2871;1
19/09/2003;144822;136.8;1116;1
19/09/2003;144823;136.8;279;1
19/09/2003;144823;136.8;612;1
19/09/2003;144825;136.9;159;1
19/09/2003;144825;136.9;167;1
19/09/2003;144835;136.9;275;1
19/09/2003;144835;136.8;500;-1
19/09/2003;144841;136.8;500;-1
19/09/2003;144846;136.9;60;1
19/09/2003;144851;136.9;597;1
19/09/2003;144856;136.8;500;-1
19/09/2003;144859;136.8;1000;-1
19/09/2003;144900;136.8;1862;-1
19/09/2003;144919;136.7;200;-1
19/09/2003;144925;136.8;23;1
19/09/2003;144931;136.8;600;1
19/09/2003;144933;136.8;3015;1
19/09/2003;144933;136.7;400;-1
19/09/2003;144935;136.8;1000;-1
19/09/2003;144936;136.8;500;-1
19/09/2003;144938;136.8;485;-1
19/09/2003;144948;136.7;200;-1
19/09/2003;144954;136.7;18;-1
19/09/2003;145031;136.7;1052;-1
19/09/2003;145036;136.7;100;-1
19/09/2003;145038;136.7;95;-1
19/09/2003;145045;136.7;29;1
19/09/2003;145046;136.8;37;1
19/09/2003;145048;136.7;6;-1
19/09/2003;145057;136.7;651;-1
19/09/2003;145100;136.8;110;1
19/09/2003;145120;136.8;695;1
19/09/2003;145125;136.8;200;1
19/09/2003;145126;136.8;1508;1
19/09/2003;145129;136.8;1000;1
19/09/2003;145130;136.8;795;1
19/09/2003;145151;136.9;762;1
19/09/2003;145152;136.9;43;1
19/09/2003;145156;136.9;1394;1
19/09/2003;145156;136.8;58;-1
19/09/2003;145200;136.9;875;1
19/09/2003;145201;136.9;735;1
19/09/2003;145202;136.9;1000;1
19/09/2003;145204;136.8;150;-1
19/09/2003;145206;136.9;770;1
19/09/2003;145209;136.9;1000;1
19/09/2003;145210;136.9;100;1
19/09/2003;145211;136.9;64;1
19/09/2003;145212;137;1000;1
19/09/2003;145214;137;600;1
19/09/2003;145216;137;7959;1
19/09/2003;145218;137;1000;1
19/09/2003;145219;137;4834;1
19/09/2003;145220;137;411;1
19/09/2003;145220;137;548;1
19/09/2003;145221;137;468;1
19/09/2003;145222;137;1000;1
19/09/2003;145222;137;488;1
19/09/2003;145223;137;236;1
19/09/2003;145226;137;1024;1
19/09/2003;145227;137;1000;-1
19/09/2003;145228;137;1576;-1
19/09/2003;145234;137;500;-1
19/09/2003;145243;137.1;1000;1
19/09/2003;145254;137;280;-1
19/09/2003;145255;137;42;-1
19/09/2003;145300;137.1;600;1
19/09/2003;145307;137;4000;-1
19/09/2003;145308;137.1;181;1
19/09/2003;145308;137.1;245;1
19/09/2003;145309;137;1000;-1
19/09/2003;145309;137;889;-1
19/09/2003;145314;136.9;361;-1
19/09/2003;145319;136.9;258;-1
19/09/2003;145321;136.9;679;1
19/09/2003;145322;136.9;1000;1
19/09/2003;145328;136.9;1000;1
19/09/2003;145329;136.8;19;-1
19/09/2003;145337;136.8;300;-1
19/09/2003;145344;136.9;70;1
19/09/2003;145344;136.9;930;1
19/09/2003;145349;136.9;720;-1
19/09/2003;145350;137;50;1
19/09/2003;145350;136.9;415;-1
19/09/2003;145406;137;50;1
19/09/2003;145409;136.9;720;-1
19/09/2003;145410;137;50;1
19/09/2003;145411;137;2092;1
19/09/2003;145411;137;697;1
19/09/2003;145423;136.9;90;-1
19/09/2003;145444;136.9;150;-1
19/09/2003;145513;136.9;312;-1
19/09/2003;145517;136.9;1577;-1
19/09/2003;145555;137;400;1
19/09/2003;145617;136.9;322;-1
19/09/2003;145624;136.9;2500;-1
19/09/2003;145635;136.9;1393;-1
19/09/2003;145637;136.9;2000;-1
19/09/2003;145652;136.9;483;-1
19/09/2003;145653;136.9;322;-1
19/09/2003;145654;136.9;1305;-1
19/09/2003;145658;136.9;1195;1
19/09/2003;145700;136.9;305;-1
19/09/2003;145705;136.8;1000;-1
19/09/2003;145711;136.8;6;1
19/09/2003;145711;136.8;5004;-1
19/09/2003;145742;136.8;50;1
19/09/2003;145751;136.8;678;1
19/09/2003;145808;136.7;402;-1
19/09/2003;145825;136.8;297;1
19/09/2003;145835;136.9;2500;1
19/09/2003;145856;136.8;65;-1
19/09/2003;145908;136.9;949;1
19/09/2003;145916;137;50;1
19/09/2003;145918;136.9;289;-1
19/09/2003;145928;137;2700;1
19/09/2003;145930;137;5403;1
19/09/2003;145931;137;1363;1
19/09/2003;145931;137;1000;1
19/09/2003;145932;137;1000;1
19/09/2003;145932;137;800;1
19/09/2003;145932;137;2500;1
19/09/2003;145932;137;5000;1
19/09/2003;145933;137;968;1
19/09/2003;145934;137;417;1
19/09/2003;145934;137;210;1
19/09/2003;145934;137;315;1
19/09/2003;145935;137;280;1
19/09/2003;145936;137;778;1
19/09/2003;145937;137;962;1
19/09/2003;145937;137;8;1
19/09/2003;145937;137;30;1
19/09/2003;145941;137;170;-1
19/09/2003;145942;137.1;1500;1
19/09/2003;145948;137;500;-1
19/09/2003;145956;137.1;171;1
19/09/2003;145956;137.1;70;1
19/09/2003;145958;137.1;353;1
19/09/2003;145958;137.1;1400;1
19/09/2003;150001;137.1;6;1
19/09/2003;150031;137.1;10;-1
19/09/2003;150100;137.1;2500;-1
19/09/2003;150102;137.1;495;-1
19/09/2003;150103;137.1;505;1
19/09/2003;150104;137.1;795;-1
19/09/2003;150105;137.1;105;1
19/09/2003;150115;137.1;55;-1
19/09/2003;150118;137;75;-1
19/09/2003;150120;137;1000;-1
19/09/2003;150124;137;3304;-1
19/09/2003;150125;137;696;1
19/09/2003;150129;137.1;50;1
19/09/2003;150158;137;50;-1
19/09/2003;150204;137;1000;-1
19/09/2003;150223;137;51;-1
19/09/2003;150247;137.1;11295;1
19/09/2003;150248;137.1;1400;-1
19/09/2003;150256;137.2;4500;1
19/09/2003;150321;137.2;1000;-1
19/09/2003;150322;137.2;1000;-1
19/09/2003;150335;137.2;1000;1
19/09/2003;150336;137.1;165;-1
19/09/2003;150405;137.1;56;-1
19/09/2003;150454;137.1;19;-1
19/09/2003;150514;137.2;90;1
19/09/2003;150602;137.1;322;-1
19/09/2003;150611;137.1;1000;-1
19/09/2003;150613;137.1;1000;-1
19/09/2003;150615;137.1;1000;-1
19/09/2003;150617;137.1;3803;-1
19/09/2003;150618;137.1;1000;-1
19/09/2003;150619;137.1;287;1
19/09/2003;150635;137;7;-1
19/09/2003;150636;137.1;1000;1
19/09/2003;150654;137.1;1800;-1
19/09/2003;150709;137.1;90;1
19/09/2003;150740;137.1;170;1
19/09/2003;150812;137.1;90;1
19/09/2003;150924;137;1500;-1
19/09/2003;150937;137;2500;-1
19/09/2003;150954;137.1;700;1
19/09/2003;150957;137.1;28;1
19/09/2003;151027;137.1;1046;1
19/09/2003;151029;137.2;30;1
19/09/2003;151106;137;160;-1
19/09/2003;151135;137.2;1800;1
19/09/2003;151137;137.1;3158;-1
19/09/2003;151140;137.1;1000;1
19/09/2003;151143;137.1;923;1
19/09/2003;151154;137.1;1000;1
19/09/2003;151159;137;400;-1
19/09/2003;151203;137;57;-1
19/09/2003;151210;137;17;-1
19/09/2003;151212;137.1;1000;1
19/09/2003;151212;137;1500;-1
19/09/2003;151215;137;579;-1
19/09/2003;151216;137;400;-1
19/09/2003;151224;137;300;-1
19/09/2003;151235;137;10;-1
19/09/2003;151245;137;1800;-1
19/09/2003;151251;137.1;2;1
19/09/2003;151304;137;5000;-1
19/09/2003;151307;137;1000;1
19/09/2003;151307;137;1317;-1
19/09/2003;151309;137;416;1
19/09/2003;151309;137;548;1
19/09/2003;151332;137;600;1
19/09/2003;151337;137;150;1
19/09/2003;151341;136.9;29;-1
19/09/2003;151446;137;40;1
19/09/2003;151501;137;1800;1
19/09/2003;151501;137;40;1
19/09/2003;151508;137;200;1
19/09/2003;151510;137;1250;1
19/09/2003;151555;137;20;1
19/09/2003;151604;137;22;1
19/09/2003;151615;137;4663;1
19/09/2003;151616;137;13;1
19/09/2003;151616;137;88;1
19/09/2003;151617;137;1000;1
19/09/2003;151618;137;1420;1
19/09/2003;151619;137;579;1
19/09/2003;151620;137;200;-1
19/09/2003;151633;137.1;15;1
19/09/2003;151703;137;38;1
19/09/2003;151703;137;305;-1
19/09/2003;151703;137;962;-1
19/09/2003;151705;137;284;-1
19/09/2003;151718;136.9;1039;-1
19/09/2003;151725;136.9;982;-1
19/09/2003;151728;136.9;1000;-1
19/09/2003;151735;137;4666;1
19/09/2003;151738;137;334;-1
19/09/2003;151751;136.9;66;-1
19/09/2003;151800;136.9;621;-1
19/09/2003;151807;136.9;250;-1
19/09/2003;151811;136.9;1325;-1
19/09/2003;151820;136.9;1054;-1
19/09/2003;151820;136.9;2500;-1
19/09/2003;151821;136.9;4669;-1
19/09/2003;151821;136.9;548;-1
19/09/2003;151822;136.9;1000;-1
19/09/2003;151823;136.9;507;-1
19/09/2003;151825;136.9;500;-1
19/09/2003;151838;136.9;1000;-1
19/09/2003;151838;136.9;500;-1
19/09/2003;151841;136.9;391;-1
19/09/2003;151842;136.9;1500;1
19/09/2003;151854;136.9;8000;1
19/09/2003;151854;136.8;109;-1
19/09/2003;151900;136.9;30;1
19/09/2003;151902;136.9;74;1
19/09/2003;151905;136.9;926;-1
19/09/2003;151914;136.9;24;-1
19/09/2003;151914;136.9;4976;-1
19/09/2003;151916;136.9;8;1
19/09/2003;151924;136.9;407;1
19/09/2003;151926;136.9;117;-1
19/09/2003;151927;136.9;83;1
19/09/2003;151943;136.9;32;-1
19/09/2003;151954;136.9;21;-1
19/09/2003;152014;136.9;731;-1
19/09/2003;152025;136.9;1063;-1
19/09/2003;152028;136.9;3912;-1
19/09/2003;152035;136.8;750;-1
19/09/2003;152043;136.9;260;1
19/09/2003;152051;136.8;500;-1
19/09/2003;152057;136.8;1;-1
19/09/2003;152100;136.9;2000;1
19/09/2003;152114;136.9;2500;1
19/09/2003;152121;136.8;5000;-1
19/09/2003;152123;136.8;2500;-1
19/09/2003;152126;136.9;30;1
19/09/2003;152149;136.8;1;-1
19/09/2003;152246;136.9;22;1
19/09/2003;152249;136.9;1500;1
19/09/2003;152310;136.8;139;-1
19/09/2003;152347;136.8;1;-1
19/09/2003;152351;136.8;1000;-1
19/09/2003;152427;136.8;140;-1
19/09/2003;152435;136.8;2753;-1
19/09/2003;152445;136.8;40;-1
19/09/2003;152445;136.8;120;-1
19/09/2003;152445;136.8;80;-1
19/09/2003;152459;136.9;500;1
19/09/2003;152459;136.9;4;1
19/09/2003;152511;136.9;1500;1
19/09/2003;152525;136.9;107;1
19/09/2003;152538;136.9;353;1
19/09/2003;152545;136.9;207;1
19/09/2003;152556;136.8;30;-1
19/09/2003;152626;136.8;2000;-1
19/09/2003;152705;136.9;10;1
19/09/2003;152712;136.8;1529;-1
19/09/2003;152712;136.8;786;-1
19/09/2003;152716;136.9;1;1
19/09/2003;152731;136.8;1787;-1
19/09/2003;152735;136.8;46;1
19/09/2003;152739;136.7;2819;-1
19/09/2003;152739;136.7;1596;-1
19/09/2003;152740;136.7;497;1
19/09/2003;152741;136.7;433;1
19/09/2003;152742;136.7;191;1
19/09/2003;152752;136.7;27;-1
19/09/2003;152759;136.8;500;1
19/09/2003;152800;136.7;65;-1
19/09/2003;152802;136.8;131;1
19/09/2003;152819;136.8;110;1
19/09/2003;152828;136.8;246;1
19/09/2003;152834;136.7;125;-1
19/09/2003;152842;136.7;29;-1
19/09/2003;152845;136.8;30;1
19/09/2003;152846;136.8;550;1
19/09/2003;152853;136.7;1000;-1
19/09/2003;152918;136.8;1;1
19/09/2003;152930;136.7;349;-1
19/09/2003;152935;136.7;2242;-1
19/09/2003;153116;136.8;1;1
19/09/2003;153201;136.8;347;1
19/09/2003;153202;136.8;1202;1
19/09/2003;153203;136.8;2;-1
19/09/2003;153205;136.9;10;1
19/09/2003;153216;136.9;10;1
19/09/2003;153220;136.8;94;-1
19/09/2003;153223;136.8;19;-1
19/09/2003;153232;136.9;2500;1
19/09/2003;153242;136.9;1000;1
19/09/2003;153250;136.9;1000;1
19/09/2003;153253;136.9;829;1
19/09/2003;153255;136.9;1671;-1
19/09/2003;153256;136.98129;155;1
19/09/2003;153300;136.9;498;-1
19/09/2003;153303;136.9;200;1
19/09/2003;153305;136.9;50;-1
19/09/2003;153307;136.9;64;1
19/09/2003;153321;136.8;200;-1
19/09/2003;153324;136.8;2500;-1
19/09/2003;153325;136.8;3750;-1
19/09/2003;153326;136.8;103;-1
19/09/2003;153338;136.7;801;-1
19/09/2003;153344;136.8;126;1
19/09/2003;153346;136.7;178;-1
19/09/2003;153356;136.7;965;-1
19/09/2003;153408;136.7;1923;-1
19/09/2003;153420;136.7;668;-1
19/09/2003;153424;136.7;500;-1
19/09/2003;153425;136.7;500;-1
19/09/2003;153426;136.8;18;1
19/09/2003;153441;136.7;50;-1
19/09/2003;153446;136.8;2564;1
19/09/2003;153449;136.7;111;-1
19/09/2003;153455;136.7;31;1
19/09/2003;153501;136.7;113;-1
19/09/2003;153504;136.7;1698;-1
19/09/2003;153508;136.7;200;-1
19/09/2003;153544;136.7;458;-1
19/09/2003;153548;136.7;100;1
19/09/2003;153549;136.7;10;1
19/09/2003;153554;136.6;6409;-1
19/09/2003;153555;136.6;591;1
19/09/2003;153645;136.6;1000;-1
19/09/2003;153648;136.6;200;-1
19/09/2003;153652;136.7;53;1
19/09/2003;153653;136.5;59;-1
19/09/2003;153656;136.5;7569;-1
19/09/2003;153657;136.5;1200;1
19/09/2003;153657;136.5;1000;1
19/09/2003;153659;136.5;231;1
19/09/2003;153704;136.5;176;-1
19/09/2003;153705;136.5;40;-1
19/09/2003;153711;136.5;2500;-1
19/09/2003;153712;136.5;549;-1
19/09/2003;153713;136.5;30;-1
19/09/2003;153716;136.5;21;-1
19/09/2003;153723;136.5;111;1
19/09/2003;153735;136.5;63;1
19/09/2003;153736;136.5;1000;-1
19/09/2003;153744;136.5;332;-1
19/09/2003;153750;136.5;1000;1
19/09/2003;153752;136.5;128;-1
19/09/2003;153753;136.5;600;-1
19/09/2003;153754;136.5;564;-1
19/09/2003;153755;136.5;2708;-1
19/09/2003;153756;136.4;489;-1
19/09/2003;153757;136.4;465;-1
19/09/2003;153759;136.4;811;-1
19/09/2003;153804;136.5;500;1
19/09/2003;153842;136.5;1392;1
19/09/2003;153842;136.5;9;1
19/09/2003;153842;136.5;108;-1
19/09/2003;153850;136.6;50;1
19/09/2003;153851;136.5;120;-1
19/09/2003;153904;136.5;2130;-1
19/09/2003;153915;136.5;1400;1
19/09/2003;153918;136.5;1000;1
19/09/2003;153918;136.5;470;1
19/09/2003;153945;136.5;296;1
19/09/2003;153947;136.4;60;-1
19/09/2003;154002;136.5;211;1
19/09/2003;154004;136.6;26;1
19/09/2003;154004;136.5;728;-1
19/09/2003;154035;136.5;388;-1
19/09/2003;154038;136.5;1000;1
19/09/2003;154038;136.5;1500;1
19/09/2003;154039;136.5;500;1
19/09/2003;154040;136.5;2198;1
19/09/2003;154055;136.5;1000;1
19/09/2003;154055;136.5;20;-1
19/09/2003;154058;136.5;257;-1
19/09/2003;154120;136.5282;1564;1
19/09/2003;154214;136.6;5000;1
19/09/2003;154215;136.6;50;1
19/09/2003;154216;136.6;1674;1
19/09/2003;154216;136.6;1000;1
19/09/2003;154216;136.6;1179;1
19/09/2003;154216;136.6;5000;1
19/09/2003;154216;136.6;2324;1
19/09/2003;154217;136.6;1500;1
19/09/2003;154218;136.6;4400;1
19/09/2003;154220;136.6;50;1
19/09/2003;154220;136.6;2485;1
19/09/2003;154221;136.6;468;1
19/09/2003;154221;136.6;1000;1
19/09/2003;154222;136.6;910;1
19/09/2003;154223;136.6;1200;1
19/09/2003;154224;136.6;1200;1
19/09/2003;154224;136.6;98;1
19/09/2003;154224;136.6;1737;1
19/09/2003;154224;136.6;413;1
19/09/2003;154224;136.6;280;1
19/09/2003;154226;136.6;1000;1
19/09/2003;154229;136.6;484;1
19/09/2003;154229;136.69979;485;1
19/09/2003;154247;136.6;637;-1
19/09/2003;154300;136.6;2500;1
19/09/2003;154306;136.6;804;1
19/09/2003;154307;136.6;350;1
19/09/2003;154307;136.6;506;1
19/09/2003;154307;136.6;496;1
19/09/2003;154308;136.5;350;-1
19/09/2003;154312;136.6;2500;1
19/09/2003;154314;136.6;500;1
19/09/2003;154318;136.6;1000;1
19/09/2003;154329;136.6;907;1
19/09/2003;154349;136.66333;150;1
19/09/2003;154431;136.6;204;1
19/09/2003;154454;136.5;40;-1
19/09/2003;154459;136.5;176;-1
19/09/2003;154500;136.5;796;-1
19/09/2003;154505;136.6;16;1
19/09/2003;154506;136.5;2500;-1
19/09/2003;154511;136.5;425;-1
19/09/2003;154517;136.5;200;1
19/09/2003;154521;136.5;5;1
19/09/2003;154534;136.5;780;1
19/09/2003;154537;136.5;69;1
19/09/2003;154538;136.5;6;1
19/09/2003;154539;136.5;250;1
19/09/2003;154539;136.5;500;1
19/09/2003;154548;136.4;1407;-1
19/09/2003;154550;136.4;1000;-1
19/09/2003;154601;136.4;124;-1
19/09/2003;154602;136.5;732;1
19/09/2003;154602;136.4;2500;-1
19/09/2003;154603;136.5;7;1
19/09/2003;154608;136.4;565;-1
19/09/2003;154618;136.4;565;-1
19/09/2003;154624;136.4;2500;-1
19/09/2003;154628;136.4;500;-1
19/09/2003;154629;136.4;240;-1
19/09/2003;154630;136.4;160;1
19/09/2003;154631;136.4;20;-1
19/09/2003;154638;136.3;720;-1
19/09/2003;154642;136.4;5;1
19/09/2003;154712;136.4;281;1
19/09/2003;154743;136.5;69;1
19/09/2003;154747;136.4;30;-1
19/09/2003;154748;136.5;69;1
19/09/2003;154750;136.5;33;1
19/09/2003;154758;136.5;200;1
19/09/2003;154811;136.5;79;1
19/09/2003;154812;136.5;800;1
19/09/2003;154814;136.5;30;1
19/09/2003;154825;136.4;1020;-1
19/09/2003;154854;136.4;800;-1
19/09/2003;154857;136.4;51;-1
19/09/2003;154859;136.4;717;-1
19/09/2003;154914;136.4;1568;-1
19/09/2003;154916;136.4;500;-1
19/09/2003;154917;136.4;1000;-1
19/09/2003;154926;136.5;20;1
19/09/2003;154936;136.4;285;-1
19/09/2003;154937;136.4;500;-1
19/09/2003;154940;136.4;322;-1
19/09/2003;154954;136.4;33;-1
19/09/2003;155024;136.4;331;-1
19/09/2003;155025;136.5;3500;1
19/09/2003;155025;136.4;200;-1
19/09/2003;155031;136.4;2492;-1
19/09/2003;155033;136.4;1000;1
19/09/2003;155033;136.4;70;1
19/09/2003;155037;136.4;386;1
19/09/2003;155037;136.4;386;1
19/09/2003;155037;136.4;66;1
19/09/2003;155112;136.5;1108;1
19/09/2003;155114;136.5;37;1
19/09/2003;155129;136.5;10;-1
19/09/2003;155134;136.6;500;1
19/09/2003;155147;136.6;156;1
19/09/2003;155155;136.6;182;1
19/09/2003;155156;136.6;818;-1
19/09/2003;155158;136.5;500;1
19/09/2003;155158;136.5;3317;-1
19/09/2003;155159;136.5;1500;1
19/09/2003;155202;136.5;2283;1
19/09/2003;155219;136.6;10;1
19/09/2003;155230;136.5;1200;-1
19/09/2003;155231;136.5;1083;-1
19/09/2003;155232;136.5;499;1
19/09/2003;155232;136.5;517;1
19/09/2003;155233;136.5;500;1
19/09/2003;155239;136.5;1055;1
19/09/2003;155244;136.4;1000;-1
19/09/2003;155250;136.4;139;-1
19/09/2003;155255;136.4;900;1
19/09/2003;155256;136.4;43;1
19/09/2003;155300;136.4;957;-1
19/09/2003;155316;136.4;150;-1
19/09/2003;155341;136.4;1200;-1
19/09/2003;155345;136.4;1085;-1
19/09/2003;155345;136.4;421;-1
19/09/2003;155348;136.3;656;-1
19/09/2003;155352;136.3;41;-1
19/09/2003;155359;136.3;400;-1
19/09/2003;155409;136.3;90;-1
19/09/2003;155414;136.3;1268;-1
19/09/2003;155415;136.3;1116;-1
19/09/2003;155420;136.3;200;-1
19/09/2003;155424;136.3;1287;-1
19/09/2003;155425;136.3;650;-1
19/09/2003;155432;136.4;150;1
19/09/2003;155435;136.3;220;-1
19/09/2003;155444;136.3;1116;-1
19/09/2003;155451;136.3;255;-1
19/09/2003;155452;136.3;300;-1
19/09/2003;155454;136.3;200;-1
19/09/2003;155455;136.3;200;-1
19/09/2003;155456;136.3;36;-1
19/09/2003;155458;136.3;29;-1
19/09/2003;155458;136.3;500;-1
19/09/2003;155459;136.3;500;-1
19/09/2003;155511;136.4;20;1
19/09/2003;155517;136.3;20;-1
19/09/2003;155518;136.3;1000;-1
19/09/2003;155521;136.3;300;-1
19/09/2003;155522;136.3;200;-1
19/09/2003;155524;136.3;1435;-1
19/09/2003;155526;136.3;95;-1
19/09/2003;155527;136.3;700;-1
19/09/2003;155532;136.3;75;-1
19/09/2003;155535;136.3;250;-1
19/09/2003;155548;136.3;247;-1
19/09/2003;155553;136.3;494;-1
19/09/2003;155558;136.3;236;-1
19/09/2003;155559;136.3;236;-1
19/09/2003;155559;136.3;255;-1
19/09/2003;155604;136.4;27;1
19/09/2003;155606;136.3;500;-1
19/09/2003;155620;136.3;29;-1
19/09/2003;155626;136.3;13;-1
19/09/2003;155627;136.3;247;-1
19/09/2003;155631;136.4;20;1
19/09/2003;155638;136.3;465;-1
19/09/2003;155646;136.2;900;-1
19/09/2003;155655;136.3;200;1
19/09/2003;155702;136.2;25;-1
19/09/2003;155704;136.2;2000;-1
19/09/2003;155714;136.3;1252;1
19/09/2003;155729;136.3;174;-1
19/09/2003;155752;136.3;145;-1
19/09/2003;155819;136.4;1000;1
19/09/2003;155820;136.4;961;1
19/09/2003;155911;136.4;475;-1
19/09/2003;155922;136.5;272;1
19/09/2003;155930;136.5;2500;1
19/09/2003;155931;136.5;17;1
19/09/2003;155931;136.5;100;1
19/09/2003;155932;136.5;546;1
19/09/2003;155936;136.6;1000;1
19/09/2003;155948;136.6;2605;1
19/09/2003;160017;136.6;401;1
19/09/2003;160017;136.6;2849;-1
19/09/2003;160019;136.6;56;1
19/09/2003;160032;136.6;952;1
19/09/2003;160036;136.5;4500;-1
19/09/2003;160037;136.5;371;-1
19/09/2003;160040;136.5;1000;-1
19/09/2003;160044;136.5;365;1
19/09/2003;160052;136.5;1100;1
19/09/2003;160057;136.4;358;-1
19/09/2003;160059;136.5;35;1
19/09/2003;160103;136.6;22;1
19/09/2003;160104;136.6;1000;1
19/09/2003;160108;136.6;965;1
19/09/2003;160108;136.6;1000;1
19/09/2003;160109;136.6;750;1
19/09/2003;160110;136.6;1107;1
19/09/2003;160112;136.6;500;1
19/09/2003;160114;136.6;500;1
19/09/2003;160115;136.6;500;-1
19/09/2003;160117;136.6;1000;1
19/09/2003;160122;136.6;1500;1
19/09/2003;160158;136.6;80;-1
19/09/2003;160201;136.6;120;1
19/09/2003;160202;136.7;80;1
19/09/2003;160203;136.6;197;-1
19/09/2003;160204;136.6;331;-1
19/09/2003;160205;136.6;1574;-1
19/09/2003;160206;136.6;356;-1
19/09/2003;160258;136.6;175;1
19/09/2003;160301;136.6;73;1
19/09/2003;160330;136.5;322;-1
19/09/2003;160334;136.5;500;-1
19/09/2003;160336;136.5;245;-1
19/09/2003;160337;136.5;800;-1
19/09/2003;160338;136.5;210;-1
19/09/2003;160338;136.5;1000;-1
19/09/2003;160339;136.5;3750;-1
19/09/2003;160348;136.4;1720;-1
19/09/2003;160349;136.4;1000;1
19/09/2003;160350;136.4;200;-1
19/09/2003;160351;136.4;141;-1
19/09/2003;160352;136.4;1000;-1
19/09/2003;160400;136.5;550;1
19/09/2003;160411;136.4;742;-1
19/09/2003;160421;136.4;147;-1
19/09/2003;160422;136.4;1612;-1
19/09/2003;160427;136.5;22;1
19/09/2003;160427;136.4;665;-1
19/09/2003;160427;136.4;377;-1
19/09/2003;160428;136.4;280;-1
19/09/2003;160429;136.4;591;-1
19/09/2003;160430;136.4;2500;-1
19/09/2003;160430;136.4;1000;-1
19/09/2003;160431;136.4;300;-1
19/09/2003;160436;136.4;420;-1
19/09/2003;160438;136.4;358;-1
19/09/2003;160448;136.3;322;-1
19/09/2003;160454;136.3;37;-1
19/09/2003;160511;136.4;200;1
19/09/2003;160516;136.4;52;1
19/09/2003;160520;136.4;79;-1
19/09/2003;160521;136.4;441;-1
19/09/2003;160530;136.3;40;-1
19/09/2003;160533;136.3;5000;-1
19/09/2003;160537;136.3;675;-1
19/09/2003;160603;136.4;180;1
19/09/2003;160605;136.4;289;1
19/09/2003;160605;136.4;104;1
19/09/2003;160611;136.4;2520;1
19/09/2003;160612;136.4;480;-1
19/09/2003;160612;136.4;200;-1
19/09/2003;160613;136.4;480;1
19/09/2003;160643;136.5;1000;1
19/09/2003;160644;136.5;1000;1
19/09/2003;160649;136.5;600;1
19/09/2003;160649;136.4;35;-1
19/09/2003;160705;136.5;1029;1
19/09/2003;160708;136.5;76;1
19/09/2003;160715;136.6;351;1
19/09/2003;160715;136.6;86;1
19/09/2003;160747;136.5;30;-1
19/09/2003;160749;136.5;292;-1
19/09/2003;160751;136.5;408;1
19/09/2003;160804;136.5;22;1
19/09/2003;160805;136.5;278;1
19/09/2003;160814;136.6;664;1
19/09/2003;160820;136.6;35;1
